Kooli ID	Kooli nimi	Maakond	Asutuse tüüp	Seadmete nimekiri	Toetus 2014	Toetus 2015	Toetus 2016	Toetus 2017	Toetus 2018	Toetus 2019	Toetus 2020	Toetus 2021
658	Otepää Gümnaasium	Valga maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplekt (8 tk), Akulaadija 10V (4 tk); LEGO Education WeDo 2.0 põhikomplekt (6tk), LEGO Education WeDo 2.0 varuosad (3tk), Tello EDU (global, programmeeritav koolidele) (10tk), Tello Part 1 Battery (20tk), Tello Part 2 propellers (10tk), Tello Part 3 propeller Guards (10tk), Tello Part 9 Battery Charging Hub (7tk), Rodeo 110 (4tk), Walkera Rodeo Li-po battery (4tk), BetaFPV VR01 (2tk), Apitor SuperBot Programmeeritav (1tk), BetaFPV VR01 FPV goggles (2tk) 				2,025.20 €				3,590.41 €
33511	Paide Gümnaasium	Järva maakond	gümnaasium	Akulaadija 10V peenike pistik, 12 tk; WeDo 2.0 baaskomplekt, 12 tk; WeDo 2.0 laetav aku, 12 tk; Linnaläbimise matt, 1 tk; Joonejärgimise väljak, 1 tk; Bee-Bot 6 mesimummu ja laadimisalus, 1 tk; Mesimummu tänavamatt, 1 tk			2,010.74 €					
552	Parksepa Keskkool	Võru maakond	gümnaasium	Edisoni robot V2.0 (6 tk), Blue-Bot 6 mesimummu ja matid (1 tk), Dash ja Dot Wonder robootikakomplekt (6 tk), Edisoni väike matt lamineeritud (1 tk), Edisoni väike sumomatt lamineeritud (1 tk); Futuclassi VR koolikomplekt (15tk)				1,934.72 €				5,000.00 €
471	Pelgulinna Gümnaasium	Harju maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplektid (3 tk) ja laadijad (3 tk), kosmosemissioonide õppeväljak, rajatised ja tegevuste pakett. StoryStarter Core Set (6 tk), StoryStarter Fairy Tale Expansion Set (6 tk), StoryStarter Curriculum Pack and StoryVisualizer Software (1 tk), StoryStarter Fairy Tale Curriculum Pack (1 tk), MoreToMath Core Set 1-2 (14 tk), MoreToMath Curriculum Pack 1-2 (1 tk), Simple & Powered Machines Set (7 tk), Introducing Simple & Powered Machines (1 tk), LEGO Education WeDo Construction Set (14 tk), LEGO Education WeDo Resource set (14 tk), WeDo 8+ Projects Curriculum Pack - DVD (1 tk). Makey Makey Classic (3 tk), Edison Robot - EdPack2 (2 tk), Edison Robot - EdPack3 (2 tk), Raspberry Pi CamJam EduKit #2 - sensors (15 tk), Littlebits Student set (1 tk). OZOBOT-STP (6 tk), 6 Mesimummu ja laadimisalus (1 tk); Tello Premium 20tk Sisaldab: 20x droon, 60x aku, 240 x propeller, 20x laadimishub, 40x propellerikaitse; Oculus Quest 2 virtuaalraalsusprillid (8tk)	809.72 €	5,168.79 €	546.33 €			3,125.50 €		4,410 €
479	Pirita Majandusgümnaasium	Harju maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplektid (13 tk), laadijad (13 tk), Lego Mindstorms EV3 lisakomplekt (1 tk), Lego linnaläbimise plats (1 tk). Renewable Energy Add-on Set (6 tk), Activity Pack for Early Simple Machines Set (1 tk), Activity Pack for Renewable Energy Add-on Set (1 tk), LEGO Mindstorms EV3 baaskomplekt (3 tk), EV3 lisakomplekt (6 tk), LME, EV3, Space Challenge Set (1 tk), LME, EV3, Design Engineering Projects  (1 tk), LME, EV3 Space Challenge Activity Pack  (1 tk), LME, EV3 Science Activity Pack  (1 tk), LME, NXT, Temperature Sensor (8 tk). N150 Wireless USB adapter (2 tk). 6 Mesimummu ja laadimisalus (2 tk); SPIKE Prime baaskomplekt (14tk)	2,989.20 €	2,045.87 €	538.56 €				3,149.66 €	
186	Puka Keskkool	Valga maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplekt (8 tk), Akulaadija 10V (4 tk)				2,348.05 €				
193	Põltsamaa Ühisgümnaasium	Jõgeva maakond	gümnaasium	LEGO NXT Mindstorm baaskomplekt (10 tk), lisakomplektid (3 tk) ja laadijad (4 tk). LEGO Mindstorms EV3 baaskomplekt (5 tk), LME, EV3, Space Challenge Set (1 tk), Transformer 10V DC (5 tk), LME, EV3 Space Challenge Activity Pack (1 tk), LEGO Education WeDo Construction Set (4 tk), LEGO Education WeDo Resource set (4 tk). Arduino baaskomplekt (10 tk), Konstruktor "ROBI" (15 tk), Arduino Uno Rev3 (1 tk), Maketeerimislaud mini 170 auku (1 tk). LEGO Education Mindstorms EV3 (6 tk); LEGO Education NXT EV3 WeDo (6 tk); LEGO Education WeDo 2.0 Core Set (10tk); Makeblock mCreate 3D printer ja lasergraveerija (1tk); Futuclassi VR koolikomplekt (2tk)	2,071.55 €	3,461.21 €			1,608.60 €		1,871.09 €	1,200.01 €
115	Pärnu Koidula Gümnaasium	Pärnu maakond	gümnaasium	VEX IQ Super Kit, 3 tk; 3D-printer Ultimaker 3 (1tk); mBot V1.1 STEM robot - sinine (Bluetooth) (6tk); Mootorreduktor DC 6V/312RPM (16tk); Me RGB joonejärgija V1 (8tk); Makeblock kaugusandur (8tk); Me Orion kontroller(Arduino UNO)V1 (3tk); Me leegi tuvastamise andur (3tk); Me 4 nupu moodul (4tk); RJ25 20cm kaablite komplekt (4tk);  mBot lisatarvikud (4tk); Me 3-telje kiirendusandur ja güroskoop (4tk); Me kompass (4tk); 9g mikroservo lisakomplekt (10tk); Nurgikute lisakomplekt (2tk);			895.50 €			2,737.95 €		
732	Pärnu Sütevaka Humanitaargümnaasium	Pärnu maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplekt (4 tk), EV3 lisakomplekt (1 tk), Transformer 10V DC (4 tk). Raspberry Pi CamJam EduKit #2 - sensors (5 tk). Raspberry Pi 2 Model B | 1GB RAM - Starter Kit (5 tk)		1,354.95 €						
119	Pärnu Ühisgümnaasium	Pärnu maakond	gümnaasium	LEGO Education Mindstorms EV3 põhikomp.koos tarkvaraga (10 tk); LEGO Education akulaadija 10V (10 tk); Original Prusa i3 MK3 kit - color : Black and orange, Spring steel sheet : Spring steel sheet with smooth double-sided PEI sheet (1 tk); Original Prusa i3 MK3 Multi Material 2.0 upgrade kit - color : Orange printed parts (1 tk)					3,750.00 €			
836	Rakvere Eragümnaasium	Lääne-Viru maakond	gümnaasium	Robootika Kodulabori baaskomplekt III (5 tk), Robootika Kodulabori lisakomplekt III (5 tk), Robot platvorm TANK - SV (DAGU) (5 tk), Arduino baaskomplekt (5 tk), LiPo aku 1600 mAh 2S 20C (5 tk), LiPo/NiMH aku laadija B6 50W (1 tk), Arduino Robootika komplekt (1 tk), Ülemineku kaabel XT60 - DC (5 tk)		3,750.00 €						
622	Rakvere Gümnaasium	Lääne-Viru maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplekt (8 tk), lisakomplekt (2 tk), Heliandur NXT (8 tk), õppeväljak „linna läbimine“ (2 tk); LEGO Education WeDo 2.0 põhikomplekt (10 tk), 6 Bee-Bot mesimummu ja laadimisalus (1 tk), Blue-Bot 6 mesimummu ja laadimisalus ja matid (2 tk), Mesimummu läbipaistev matt (2 tk), Mesimummu tänavamatt (1 tk), Bee-Bot tähematt Jänku-Jussiga (2 tk), Dash ja Dot Wonder robootikakomplekt (1 tk), Ozobot Evo Stardikomplekt (5 tk);	2,029.98 €			3,308.46 €				
619	Rakvere Reaalgümnaasium	Lääne-Viru maakond	gümnaasium	LEGO Mindstorms EV3 robootika hariduslik baaskomplekt (8 tk), lisakomplekt (2 tk), lisaandurid (8 tk), õppeväljak „linna läbimine“ (2 tk); littleBits õpilase MATIK+ komplekt (12tk), LEGO Education WeDo 2.0 põhikomplekt (5tk)	2,029.98 €							4,216.41 €
741	Rocca al Mare Kool	Harju maakond	gümnaasium	Kodulabor baaskomplektid (3 tk) ja lisakomplektid (3 tk), platvorm RP05/06 (1 tk), platvorm RP08 (1 tk), platvorm RP13 (1 tk). LEGO Mindstorms EV3 baaskomplektid (3 tk), lisakomplektid (2 tk), lihtsate masinate komplektid (3 tk), IR vastuvõtja (1 tk), NXT heliandur (1 tk); Bee-Bot 2.0 6 robotit+laadimisalus (1tk); Cue robot (7tk); WeDo 2.0 baaskomplekt (7tk) + akud ja laadijad; Matatalab Pro set (2tk); Qobo – eestikeelne programmeeritav robotigu (1tk); Ozobot Evo stardikomplekt (2tk); Dash ja Dot Wonder robootikakomplekt (2tk) 	2,539.07 €					1,038.80 €	2,201.10 €	
324	Räpina Ühisgümnaasium	Põlva maakond	gümnaasium	LEGO Mindstorms Education EV3 põhikomplekt 45544 koos laadijaga (6 tk), LEGO Mindstorms NXT temperatuuriandur 9749 (1 tk); BCN3D Sigma R19 3D printer (1tk); Arduino Starter Kit (6tk)			1,409.44 €			2,465.40 €		
605	Saaremaa Ühisgümnaasium	Saare maakond	gümnaasium	Machines & Mechanisms Replacement Pack 2 (13 tk), Machines & Mechanisms Replacement Pack 1 (13 tk), LEGO Education WeDo 2.0 Core Set (7 tk), LEGO Education WeDo 2.0 Curriculum Pack (1 tk), LEGO Education Replacement Pack WeDo 2.0 (7 tk); Class VR Premium klassikomplekt (1tk), Class VR Premium klassikomplekti aastalitsents (1tk)		720.01 €						3,463.27 €
524	Saku Gümnaasium	Harju maakond	gümnaasium	LEGO EV3 baaskomplekt laadijaga, 3 tk; LEGO EV3 baaskomplekt ilma laadijata, 4 tk; Linnaläbimise väljak, 1 tk; Kosmose väljak ja rajatised, 1 tk			1,734.29 €					
2384	Sillamäe Gümnaasium	Ida-Viru maakond	gümnaasium	Renewable Energy Add-on Set (1 tk), LEGO Mindstorms EV3 baaskomplekt (6 tk),  EV3 lisakomplekt (6 tk), EV3 akulaadija 10V (6 tk), LME, EV3 Science Activity Pack (1 tk), NXT Temperature Sensor (1 tk)		2,301.20 €						
223	Sindi Gümnaasium	Pärnu maakond	gümnaasium	WeDo 2 baaskomplekt, 8 tk; EV3 baaskomplekt, 3 tk; WeDo laetav aku, 8 tk; Akulaadija, 8 tk; Stepcraft D840 CNC pink (1tk); 800W AMB Frees (1tk); 10 freesitera komplekt (1tk); Lasergraveerimise moodul (1tk); Tööriista kõrguse sensor (1tk)			1,703.07 €			2,309.72 €		
414	Tabasalu Ühisgümnaasium	Harju maakond	gümnaasium	LEGO Mindstorm EV3 baaskomplektid (14 tk), laadijad (4 tk), lisakomplektid (5 tk). LEGO Mindstorms EV3 baaskomplekt (12 tk), LME, EV3, Space Challenge Set (1 tk), Transformer 10V DC (12 tk), LME, EV3, Design Engineering Projects (1 tk), LME, EV3 Space Challenge Activity Pack (1 tk). Raspberry Pi model 3, 28 tk; 8GB Micro SD kaart (NOOBS), 28 tk; Raspberry Pi toiteadapter, 28 tk; HDMI kaabel 1,8m, 28 tk; CamJam EduKit 2 – Sensors, 28 tk. LEGO Education EV3 lisakomplekt (10 tk); Sumo plats (1 tk); LEGO Education Mindstorms EV3 põhikomp.koos tarkvaraga (1 tk)	2,800.25 €	3,143.16 €	1,442.27 €		832.93 €			
485	Tallinna 21. Kool	Harju maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplekt (12 tk), EV3 lisakomplekt (12 tk), LME, EV3 Space Challenge Set (1 tk), EV3 akulaadija 10V (8 tk), Linnaläbimise plats (1 tk), LEGO Sumo plats (1 tk), Joonejärgimise väljak (1 tk). LEGO Education WeDo 2.0, 17 tk; Matemaatika põhikomplekt 1-2, 16 tk; LEGO Education Jutualustaja komplekt, 7 tk; LEGO Education Jutualustaja Muinasjutu lisakomplekt, 7 tk; LEGO Education Jutualustaja Ühiskonna lisakomplekt, 7 tk; Bee-Bot 6 Mesimummu ja laadimisalus, 2 tk; Mesimummu 3D kujunditega matt, 2 tk		4,476.71 €	3,217.44 €					
498	Tallinna 32. Keskkool	Harju maakond	gümnaasium	LEGO Education WeDo 2.0 põhikompl. (16 tk); LEGO Education WeDo 2.0 laetav aku (16 tk); Bluegiga Bluetooth BLED112 adapter (16 tk); LEGO Education Mindstorms EV3 põhikomp.koos tarkvaraga (3 tk); Laserlõikepink LM300500 35W (1tk); Freespink LM CNC1000 Urask (1tk)					3,618.37 €		3,500.00 €	
501	Tallinna 53. Keskkool	Harju maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplekt (10 tk), EV3 lisakomplekt (3 tk), Transformer 10V DC (3 tk). LEGO MINDSTORMS city map (1 tk)		2,560.67 €						
500	Tallinna Arte Gümnaasium	Harju maakond	gümnaasium	mBot robot LED maatriks ekraaniga (13tk) + lisakomplekt; Wanhao Duplicator 4S 3D printer (1tk); Creality Ender 3 3D printer (1tk)							2,382.02 €	
4491	Tallinna Euroopa Kool	Harju maakond	gümnaasium	LEGO WeDo baaskomplektid (9 tk) ja lisakomplektid (9 tk), sumoplats (2 tk), loodussõbralik linn (1 tk), linnaläbimise plats (2 tk), laadijad (9 tk)	2,405.28 €							
476	Tallinna Heleni Kool	Harju maakond	gümnaasium	Ozobot Evo stardikomplekt kristallvalge (3tk); Ozobot Evo stardikoplekt titaaniummust (3tk); Blue-Bot programmi käsulugeja (6tk); Blue-Bot programmeeritav põrandarobot (6tk); Dash robot (6tk); Neuron leiutajakomplekt (6tk); Matatalab Pro Set (5tk) 						1,717.33 €		
486	Tallinna Humanitaargümnaasium	Harju maakond	gümnaasium	Bee-Bot 6 Mesimummu ja laadimisalus 2 tk; Bee-Bot Mesimummu tänavamatt 1 tk; Mesimummu kujundite ja värvidega matt 1 tk; numbriteekonna matt 1 tk; läbipaistev taskutega matt 4 tk; Edison robot 10 tk; Edison roboti matt 2 tk; Edison roboti varuosade komplekt 2 tk; Ozobot 10 tk; LEGO Education WeDo 2.0 10 tk; 45544 LEGO MINDSTORMS Education EV3 põhikomplekt 2 tk; 45517 Laadija/Transformer 10V DC 2 tk; Makey-Makey 5 tk			3,659.61 €					
487	Tallinna Inglise Kolledž	Harju maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplektid (2 tk) ja lisakomplekt (2 tk). LEGO Mindstorms EV3 baaskomplekt (1 tk), EV3 lisakomplekt (1 tk). LEGO MINDSTORMS city map (1 tk)	536.99 €	366.11 €						
489	Tallinna Juudi Kool	Harju maakond	gümnaasium	Arduino Robootika komplekt, 8 tk; LiPo/NiMH akulaadija B6 50 W (Arduinole), 8 tk; Tugikuul-plastik (Arduinole), 8 tk; Joonejälgimise moodul (Arduinole), 8 tk; LEGO EV3 baaskomplekt, 8 tk; Akulaadija 10V peenike pistik, 8 tk; LEGO WeDo 2.0 baaskomplekt, 6 tk			3,600.57 €					
491	Tallinna Kesklinna Vene Gümnaasium	Harju maakond	gümnaasium	BQ 3D-printer KIT i3Hephestos (2 tk); LEGO Education Spike Prime (16tk)		688.06 €				3,701.38 €		
444	Tallinna Kristiine Gümnaasium	Harju maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplekt, 12 tk; Akulaadija 10V peenike pistik, 12 tk; EV3 servomootor, 10 tk; Kuuliga ratas, 7 tk; Asenduskomplekt kummid, 10 tk; Pneumaatikakomplekt, 7 tk; 6 Mesimummu ja laadimisalus, 2 tk			3,750.00 €					
456	Tallinna Kuristiku Gümnaasium	Harju maakond	gümnaasium	Renewable Energy Add-on Set (1 tk), LEGO Mindstorms EV3 baaskomplekt (2 tk), EV3 lisakomplekt (2 tk), LME, EV3 Space Challenge Set (1 tk), LME, EV3, Large Servo Motor (2 tk), LME, EV3, Infrared Beacon (2 tk), LME, EV3, Infrared Seeker (2 tk), EV3 akulaadija 10V (2 tk), LME, EV3, Design Engineering Projects (1 tk), LME, EV3 Space Challenge Activity Pack (1 tk), LME, EV3 Science Activity Pack (1 tk), LEGO Education WeDo Construction Set (2 tk), LEGO Education WeDo Resource set (2 tk), WeDo 8+ Projects Curriculum Pack - DVD (1 tk), Power Functions Rechargeable Battery Box (2 tk), 10VDC LEGO Transformer (1 tk), NXT Temperature Sensor (1 tk); Futuclassi VR koolikomplekt (10tk)		1,795.75 €						5,000 €
457	Tallinna Laagna Gümnaasium	Harju maakond	gümnaasium	Stepcraft D840 CNC pink (1 tk); 800W AMB Frees (1 tk); 10 freesitera komplekt (2 tk); Lasergraveerimise moodul (1 tk); Tööriista kõrguse sensor (1tk)						2,855.66 €		
443	Tallinna Lilleküla Gümnaasium	Harju maakond	gümnaasium	Robootika kodulabori baaskomplekt (1 tk), lisakomplekt (1 tk), Lego Mainstorm kontrolleri akude laadijad (2 tk), Vernier anduriadapter (4 tk), NXT kaugusandur (2 tk). LEGO Mindstorms education NXT (9 tk), lisakomplektid (9 tk), LEGO Mindstorms NXT värviandurid (4 tk), laadijad (2 tk). LEGO Mindstorms EV3 baaskomplekt (3 tk), Transformer 10V DC (3 tk), LEGO® Education WeDo 2.0 Core Set (12 tk), LEGO® Education WeDo 2.0 Curriculum Pack (1 tk). HiTechnic WRO Football Kit (1 tk). Edisoni robot, 13 tk; 6 Mesimummu ja laadimisalus, 2 tk; Mesimummu tänavamatt 1 tk; Mesimummu numbrimatt 1 tk; WeDo 2.0 aku, 12 tk; Akulaadija 10V peenike otsik 5 tk; Raspberry Pi3 koolikomplekt 1 tk; Raspberry Pi Kaameramoodul v2, 1 tk; Releemoodul Raspberry Pi-le, 1 tk; Puutetundlik LCD ekraan 7” 800x480, 1 tk ; Wi-Pi WiFi moodul Raspberry Pi-le, 1 tk; Liikuv robotplatvorm 3pi, 1 tk; Programmaator v2, 1 tk; OZOBOT - STP, 13 tk	2,852.68 €	1,924.98 €	2,423.51 €					
504	Tallinna Mustamäe Humanitaargümnaasium	Harju maakond	gümnaasium	littleBits Premium komplekt (6 tk), littleBits Arduino kodeerimise komplekt rev B (1 tk), littleBits pilvekomplekt Rev B (1 tk), littleBits Rule Your Room komplekt (1 tk), littleBits süntesaatori komplekt (1 tk), littleBits Gizmos & Gadgets komplekt V2 (1 tk)				1,587.94 €				
505	Tallinna Mustamäe Reaalgümnaasium	Harju maakond	gümnaasium	LEGO Education Mindstorms EV3 põhikomp.koos tarkvaraga (2 tk); LEGO Education Lihtsate ja motoriseeritud masinate komplekt (2 tk); BBC micro:bit 10 klassikomplekt (2 tk); BBC micro:bit Kitronik prototüüpimise komplekt (5 tk); BBC micro:bit Kitronik leiutaja komplekt 10 eksperimendiga (5 tk); XY telje joonistaja robot V2 (1 tk); XY telje joonistaja laseriga graveerimise lisakomplekt (1 tk); Robootika alustuskomplekt (infrapuna) (1 tk); mBot korravalvur kolm-ühes robootikakomplekt (1 tk); mBot Robootikakomplekt TÜ MOOC sinine (2 tk) ja roosa (2 tk); mBot lisatarvikud (1 tk); Me joonejälgimise moodul (3 tk); Robootika alustuskomplekti lisakomplekt - elektroonika (2 tk); Me 3-telje kiirendusandur ja güroskoop (2 tk); Ozobot Bit 2.0 kaksikpakk (valge & must) (2 tk); Ozobot Bit 2.0 stardikomplekt sinine (2 tk) ja kristallvalge (2 tk)					3,131.76 €			
514	Tallinna Mustjõe Gümnaasium	Harju maakond	gümnaasium	Bee-Bot Mesimummu kujundite ja värvidega matt 5 tk; Edison robot 5 tk; Edison roboti varuosade komplekt 5 tk; Edison roboti matt 5 tk; Bee-Bot 6 Mesimummu ja laadimisalus 1 tk			603.50 €					
447	Tallinna Nõmme Gümnaasium	Harju maakond	gümnaasium	Edisoni robot, 5 tk; Edisoni roboti varuosade komplekt, 5 tk; Edisoni matt, 5 tk; Raspberry Pi 3 (Mudel B), 5 tk; UNO RFID Starter kit, 5 tk; Raspberry Pi (Mudel-A+), 1 tk; RaspiRobot, 1 tk; Releemoodul Raspberry Pi-le, 1 tk; Toiteplokk 5V mikro-USB, 5 tk; NOOBS op. süsteemiga 8 GB SD kaart, 5 tk; LCD TFT ekraan 3.95" 480x320 1 (Raspberry Pi B+), 1 tk; AA autonoomne toiteallikas Raspberry 1 Pi-le, 1 tk; Kaameramoodul NoIR Raspberry Pi-le v2, 1 tk; Raspberry Pi - Arduino vaheplaat, 1 tk; Wi-Pi WiFi moodul Raspberry Pi-le, 1 tk XRF juhtmevaba laiendusplaat 1 Raspberry Pi-le, 1 tk; Niiskuse-temperatuuri andur DHT22, 1 tk; Analoog-digitaal muundur 18-bit 1 MCP3424, 1 tk; SIM808 GPRS/GSM+GPS laiendusplaat 1 Arduinole, 1 tk; Digitaalne rõhuandur BMP085, 1 tk; UV andur, 1 tk; Valguse intensiivsuse andur (fototakisti), 1 tk; Gaasiandur MQ2 (Suits/LPG/CO), 1 tk. LEGO Education Mindstorms EV3 põhikomp.koos tarkvaraga (5 tk); Ozobot Bit 2.0 stardikomplekt sinine (15 tk); Bee-Bot 6 robotit+laadimisalus (2 tk)			853.11 €		2,453.82 €			
461	Tallinna Pae Gümnaasium	Harju maakond	gümnaasium	LEGO Education WeDo 2.0 põhikomplekt (10tk); LEGO Education akulaadija 10V DC (10tk); LEGO Education WeDo2.0 laetav aku (10tk); LEGO Education SPIKE Prime (10tk)						1,935.04 €	2,313.36 €	
493	Tallinna Reaalkool	Harju maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplektid (6 tk), akulaadija (3 tk); LEGO Mindstorms EV3 baaskomplekt (6 tk), Akulaadija 10V peenike pistik (6 tk), WeDo 2.0 baaskomplekt (10 tk), BBC micro:bit Go - stardikompl (30 tk);	1,294.70 €			3,234.73 €				
511	Tallinna Saksa Gümnaasium	Harju maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplekt (2 tk), LME,EV3, Ultrasonic sensor (1 tk), LME, EV3, Color/Light Sensor (2 tk), Transformer 10V DC (2 tk). Makey Makey Classic (6 tk)		834.94 €						
483	Tallinna Südalinna Kool	Harju maakond	gümnaasium	Bee-Bot: Class Bundle (6 Bee-Bots + Docking Station) (1 tk). 6 Bee-Boti ja laadimisalus, 1 tk; Makey Makey Classic, 4 tk; Makey Makey Go, 2 tk. LEGO Education WeDo 2.0 põhikompl. (15 tk); LEGO Education SPIKE Prime (10tk)		432.00 €	635.85 €		1,266.15 €		2,334.78 €	
512	Tallinna Tehnikagümnaasium	Harju maakond	gümnaasium	LEGO Mindstorms EV3 baaskomplekt (8 tk), Transformer 10V DC (8 tk). LEGO Education WeDo 2.0 (10 tk)		1,925.62 €	848.07 €					
494	Tallinna Tõnismäe Reaalkool	Harju maakond	gümnaasium	Original Prusa i3 kit with LCD 1.75mm (1 tk). LEGO Education Mindstorms EV3 põhikomp.koos tarkvaraga (14 tk); LEGO Education EV3 lisakomplekt (10 tk)		612.00 €			3,515.10 €			
822	Tallinna Vaba Waldorfkool	Harju maakond	gümnaasium	3D printer Ender-3 (2tk) + lisatarvikud; UNO starter kit (20tk); Andurite komplekt Arduinole (15tk)							2,394.37 €	
518	Tallinna Õismäe Vene Lütseum	Harju maakond	gümnaasium	Sumoväljak v2, 3 tk; Joonejärgimise väljak, 1 tk; Linnaläbimise matt, 1 tk; Rohelise linna komplekt, 1 tk; EV3 Kosmose komplekt, 1 tk; LEGO MINDSTORMS Education EV3 Põhikomplekt, 6 tk; EV3 Akulaadija, 6 tk; EV3 infrapuna otsija, 6 tk; EV3 värvi ja valgusandur, 6 tk			2,045.75 €					
495	Tallinna Ühisgümnaasium	Harju maakond	gümnaasium	6 Mesimummu ja laadimisalus, 2 tk			538.56 €					
651	Tamsalu Gümnaasium	Lääne-Viru maakond	gümnaasium	Tartu Ülikooli Robootika MOOC mBot komplekt (7 tk), LEGO Mindstorms EV3 baaskomplekt (4 tk), EV3 lisakomplekt (2 tk), 3D printer Ultimaker Original+ KIT (1 tk); iRobot Root RT1 Coding robot (12 tk), ClassVR klassikomplekt koos aastalitsentsiga (1 tk), ClassVR juhtpult 4-ne komplekt (2 tk), Root roboti LEGO alusplaat (12 tk)				2,780.42 €				5,000.00 €
519	Tapa Gümnaasium	Lääne-Viru maakond	gümnaasium	LEGO Mindstorm EV3 (1 tk), lisakomplekt (1 tk), LEGO NXT valgusandur (6  tk), värviandur (2 tk), joonejärgimise väljak (1 tk), Taxi drive matt (1 tk). LEGO Mindstorms EV3 baaskomplekt (3 tk), EV3 lisakomplekt (1 tk), Transformer 10V DC (3 tk). LEGO Mindstorms Education EV3 põhikomplekt + laadija (3 tk); LEGO Mindstorms EV3 Expansion Set (3 tk); 3D printer Vertex KIT, PLA/ABS plastikniit 2 rulli, 1 printeri lisaotsik	441.03 €	784.08 €			1,581.30 €			
270	Tartu Annelinna Gümnaasium	Tartu maakond	gümnaasium	LEGO WeDo baaskomplektid (11 tk)	715.00 €							
808	Tartu Emajõe Kool	Tartu maakond	gümnaasium	mBot V1.1 STEM robot - sinine (Bluetooth) (5 tk); Sphero SPRK+ haridusrobot (5 tk); Sphero Nubby ümbris (3 tk); Sphero Turbo ümbris (2 tk)					932.67 €			
278	Tartu Herbert Masingu Kool	Tartu maakond	gümnaasium	Renewable Energy Add-on Set (7 tk), LEGO Mindstorms EV3 baaskomplekt (7 tk), EV3 lisakomplekt (5 tk), LME, EV3 Space Challenge Set (2 tk), LME, EV3, Large Servo Motor (3 tk), LME, EV3, Medium Servo Motor (4 tk), LME, EV3, Infrared Beacon (7 tk), LME, EV3, Infrared Seeker (7 tk), LME, EV3, Cable Pack (1 tk), EV3 akulaadija 10V (7 tk), LME, EV3, Design Engineering Projects  (1 tk), LME, EV3 Space Challenge Activity Pack (1 tk), LME, EV3 Science Activity Pack (1 tk), NXT Temperature Sensor (7 tk), Sound Sensor (7 tk), Green City Challenge Set (2 tk), Activity Pack for Green City Challenge Set (1 tk); Oculus Quest 2 virtuaalreaalsusprillid (6tk)		4,518.08 €						3,330.02 €
2293	Tartu Jaan Poska Gümnaasium	Tartu maakond	gümnaasium	Renewable Energy Add-on Set (6 tk), LEGO Mindstorms EV3 baaskomplekt (9 tk), EV3 lisakomplekt (3 tk), LME, EV3 Space Challenge Set (2 tk), LME, EV3, Large Servo Motor (4 tk), LME, EV3, Medium Servo Motor (4 tk), LME, EV3, Infrared Beacon (9 tk), LME, EV3, Infrared Seeker (9 tk), LME, EV3, Cable Pack (9 tk), EV3 akulaadija 10V (9 tk), LME, EV3, Design Engineering Projects (1 tk), LME, EV3 Space Challenge Activity Pack (1 tk), LME, EV3 Science Activity Pack (1 tk), NXT Temperature Sensor (9 tk), Sound Sensor (9 tk)		4,795.04 €						
